instrument_token,exchange_token,tradingsymbol,name,instrument_type,segment,exchange
4998657,19526,767AS33B-SG,SDL AS 7.67% 2033,EQ,NSE,NSE
4998913,19527,767GA33-SG,SDL GA 7.67% 2033,EQ,NSE,NSE
4999937,19531,BAJAJCON,BAJAJ CONSUMER CARE,EQ,NSE,NSE
5000193,19532,768UP34-SG,SDL UP 7.68% 2034,EQ,NSE,NSE
5000449,19533,766HR35-SG,SDL HR 7.66% 2035,EQ,NSE,NSE
5001729,19538,766AP37-SG,SDL AP 7.66% 2037,EQ,NSE,NSE
5001985,19539,772MZ38-SG,SDL MZ 7.72% 2038,EQ,NSE,NSE
5003009,19543,HDFCGOLD,HDFC GOLD ETF,EQ,NSE,NSE
5004801,19550,765TS39-SG,SDL TS 7.65% 2039,EQ,NSE,NSE
5005313,19552,761AP43-SG,SDL AP 7.61% 2043,EQ,NSE,NSE
5006337,19556,BHANDARI,BHANDARI HOSIERY EXP,EQ,NSE,NSE
5008897,19566,737GS2028-GS,GOI LOAN  7.37% 2028,EQ,NSE,NSE
5011969,19578,UGARSUGAR,THE UGAR SUGAR WORKS,EQ,NSE,NSE
5012225,19579,ARVINDPORT-SM,ARVIND PORT AND INFRA,EQ,NSE,NSE
5013761,19585,BSE,BSE,EQ,NSE,NSE
5016833,19597,IRMENERGY,IRM ENERGY,EQ,NSE,NSE
5017345,19599,PRAKASHSTL,PRAKASH STEELAGE,EQ,NSE,NSE
5019137,19606,77KA34-SG,SDL KA 7.7% 2034,EQ,NSE,NSE
5019905,19609,772TS35-SG,SDL TS 7.72% 2035,EQ,NSE,NSE
5020417,19611,773MN35-SG,SDL MN 7.73% 2035,EQ,NSE,NSE
5021185,19614,768TN30-SG,SDL TN 7.68% 2030,EQ,NSE,NSE
5021441,19615,769KA33-SG,SDL KA 7.69% 2033,EQ,NSE,NSE
5021697,19616,77UP33-SG,SDL UP 7.7% 2033,EQ,NSE,NSE
5021953,19617,771RJ33-SG,SDL RJ 7.71% 2033,EQ,NSE,NSE
5022209,19618,772TN33-SG,SDL TN 7.72% 2033,EQ,NSE,NSE
5022465,19619,768MP34-SG,SDL MP 7.68% 2034,EQ,NSE,NSE
5022721,19620,772AP36-SG,SDL AP 7.72% 2036,EQ,NSE,NSE
5022977,19621,766AP42-SG,SDL AP 7.66% 2042,EQ,NSE,NSE
5023233,19622,766TN43-SG,SDL TN 7.66% 2043,EQ,NSE,NSE
5023489,19623,76JK53-SG,SDL JK 7.6% 2053,EQ,NSE,NSE
5024513,19627,WOMANCART-SM,WOMANCART,EQ,NSE,NSE
5025537,19631,PRICOLLTD,PRICOL,EQ,NSE,NSE
5026049,19633,ITETF,MIRAEAMC - ITETF,EQ,NSE,NSE
5027841,19640,ALPHAETF,MIRAEAMC - ALPHAETF,EQ,NSE,NSE
5029377,19646,MAXESTATES,MAX ESTATES,EQ,NSE,NSE
5031169,19653,KALYANI-BE,KALYANI COMMERCIALS,EQ,NSE,NSE
5035521,19670,COMPINFO-BZ,COMPUAGE INFOCOM,EQ,NSE,NSE
5037313,19677,ANSALAPI-BZ,ANSAL PROP & INFRA,EQ,NSE,NSE
5037825,19679,GOLDIETF,ICICI PRUDENTIAL GOLD ETF,EQ,NSE,NSE
5038337,19681,RCDL-SM,RAJGOR CASTOR DERIVATI L,EQ,NSE,NSE
5039361,19685,733GS2026-GS,GOI LOAN  7.33% 2026,EQ,NSE,NSE
5039617,19686,BLUEJET,BLUE JET HEALTHCARE,EQ,NSE,NSE
5041153,19692,ONDOOR-SM,ON DOOR CONCEPTS,EQ,NSE,NSE
5041921,19695,JITFINFRA-BE,JITF INFRALOGISTICS,EQ,NSE,NSE
5042689,19698,HMT-BZ,HMT -,EQ,NSE,NSE
5044481,19705,LIQUIDSBI,SBIAMC - LIQUIDSBI,EQ,NSE,NSE
5047297,19716,773RJ33-SG,SDL RJ 7.73% 2033,EQ,NSE,NSE
5047553,19717,773GA33-SG,SDL GA 7.73% 2033,EQ,NSE,NSE
5048321,19720,777PN33-SG,SDL PN 7.77% 2033,EQ,NSE,NSE
5048577,19721,773KA35-SG,SDL KA 7.73% 2035,EQ,NSE,NSE
5048833,19722,775HR35-SG,SDL HR 7.75% 2035,EQ,NSE,NSE
5049089,19723,773KA36-SG,SDL KA 7.73% 2036,EQ,NSE,NSE
5049345,19724,774AP36-SG,SDL AP 7.74% 2036,EQ,NSE,NSE
5049601,19725,775TS37-SG,SDL TS 7.75% 2037,EQ,NSE,NSE
5049857,19726,776AP37-SG,SDL AP 7.76% 2037,EQ,NSE,NSE
5050113,19727,776MP37-SG,SDL MP 7.76% 2037,EQ,NSE,NSE
5050369,19728,774RJ39-SG,SDL RJ 7.74% 2039,EQ,NSE,NSE
5050625,19729,772AP41-SG,SDL AP 7.72% 2041,EQ,NSE,NSE
5050881,19730,77AP43-SG,SDL AP 7.7% 2043,EQ,NSE,NSE
5051137,19731,GPPL,GUJARAT PIPAVAV PORT,EQ,NSE,NSE
5051393,19732,77RJ43-SG,SDL RJ 7.7% 2043,EQ,NSE,NSE
5051649,19733,767TS45-SG,SDL TS 7.67% 2045,EQ,NSE,NSE
5052673,19737,766KL46-SG,SDL KL 7.66% 2046,EQ,NSE,NSE
5053441,19740,765RJ48-SG,SDL RJ 7.65% 2048,EQ,NSE,NSE
5053953,19742,763JK53-SG,SDL JK 7.63% 2053,EQ,NSE,NSE
5054721,19745,768TN30A-SG,SDL TN 7.68% 2030,EQ,NSE,NSE
5054977,19746,773CG31-SG,SDL CG 7.73% 2031,EQ,NSE,NSE
5055233,19747,778BR31-SG,SDL BR 7.78% 2031,EQ,NSE,NSE
5055489,19748,771UP33-SG,SDL UP 7.71% 2033,EQ,NSE,NSE
5057281,19755,SHANTHALA-ST,SHANTHALA FMCG PRODUCTS L,EQ,NSE,NSE
5058817,19761,ADFFOODS,ADF FOODS,EQ,NSE,NSE
5063425,19779,PARAGON-SM,PARAGON FINE S.C.,EQ,NSE,NSE
5064449,19783,MUFIN,MUFIN GREEN FINANCE,EQ,NSE,NSE
5067521,19795,CELLO,CELLO WORLD,EQ,NSE,NSE
5068801,19800,WELINV,WELSPUN INV & COMM,EQ,NSE,NSE
5069057,19801,TRANSTEEL-SM,TRANSTEEL SEATING TECH L,EQ,NSE,NSE
5070849,19808,746GS2073-GS,GOI LOAN  7.46% 2073,EQ,NSE,NSE
5071105,19809,MAITREYA-SM,MAITREYA MEDICARE,EQ,NSE,NSE
5072129,19813,HONASA,HONASA CONSUMER - MAMAEARTH,EQ,NSE,NSE
5084929,19863,SARTELE-SM,SAR TELEVENTURE,EQ,NSE,NSE
5085953,19867,AMNPLST,AMINES & PLASTICIZERS,EQ,NSE,NSE
5088257,19876,LGHL,LAXMI GOLDORNA HOUSE,EQ,NSE,NSE
5088513,19877,RADIOCITY,MUSIC BROADCAST,EQ,NSE,NSE
5088769,19878,ESAFSFB,ESAF SMALL FINANCE BANK L,EQ,NSE,NSE
5091073,19887,MICROPRO-SM,MICROPRO SOFTWARE SOL L,EQ,NSE,NSE
5092097,19891,773UP33A-SG,SDL UP 7.73% 2033,EQ,NSE,NSE
5092353,19892,774AS33-SG,SDL AS 7.74% 2033,EQ,NSE,NSE
5094145,19899,77MH34-SG,SDL MH 7.7% 2034,EQ,NSE,NSE
5094401,19900,772UP34-SG,SDL UP 7.72% 2034,EQ,NSE,NSE
5094657,19901,772HR35-SG,SDL HR 7.72% 2035,EQ,NSE,NSE
5094913,19902,772TS36-SG,SDL TS 7.72% 2036,EQ,NSE,NSE
5095169,19903,775RJ36-SG,SDL RJ 7.75% 2036,EQ,NSE,NSE
5095425,19904,773BR38-SG,SDL BR 7.73% 2038,EQ,NSE,NSE
5095681,19905,779WB40-SG,SDL WB 7.79% 2040,EQ,NSE,NSE
5095937,19906,759RJ46-SG,SDL RJ 7.59% 2046,EQ,NSE,NSE
5096193,19907,758JK50-SG,SDL JK 7.58% 2050,EQ,NSE,NSE
5096449,19908,765TN30-SG,SDL TN 7.65% 2030,EQ,NSE,NSE
5096705,19909,77KA33-SG,SDL KA 7.7% 2033,EQ,NSE,NSE
5096961,19910,77GA33A-SG,SDL GA 7.7% 2033,EQ,NSE,NSE
5097217,19911,771MH33-SG,SDL MH 7.71% 2033,EQ,NSE,NSE
5097473,19912,772RJ33-SG,SDL RJ 7.72% 2033,EQ,NSE,NSE
5097729,19913,DMART,AVENUE SUPERMARTS,EQ,NSE,NSE
5102337,19931,ORISSAMINE,ORISSA MIN DEV CO,EQ,NSE,NSE
5102849,19933,EGOLD,EDELAMC - EGOLD,EQ,NSE,NSE
5103873,19937,KILITCH,KILITCH DRUGS INDIA,EQ,NSE,NSE
5105409,19943,DEEPAKNTR,DEEPAK NITRITE,EQ,NSE,NSE
5124097,20016,714BR30-SG,SDL BR 7.14% 2030,EQ,NSE,NSE
5124353,20017,72KA31-SG,SDL KA 7.2% 2031,EQ,NSE,NSE
5124609,20018,71JK30-SG,SDL JK 7.1% 2030,EQ,NSE,NSE
5124865,20019,714AP34-SG,SDL AP 7.14% 2034,EQ,NSE,NSE
5125121,20020,718AP33-SG,SDL AP 7.18% 2033,EQ,NSE,NSE
5130241,20040,711HP30-SG,SDL HP 7.11% 2030,EQ,NSE,NSE
5130497,20041,711HP28-SG,SDL HP 7.11% 2028,EQ,NSE,NSE
5136129,20063,SASTASUNDR,SASTASUNDAR VENTURES,EQ,NSE,NSE
5138433,20072,INFRABEES,NIP IND ETF INFRA BEES,EQ,NSE,NSE
5139713,20077,INTENTECH-BE,INTENSE TECHNOLOGIES,EQ,NSE,NSE
5142017,20086,CPCAP,CP CAPITAL,EQ,NSE,NSE
5143553,20092,TASTYBITE,TASTY BITE EATABLES,EQ,NSE,NSE
5145345,20099,710GJ30-SG,SDL GJ 7.10% 2030,EQ,NSE,NSE
5145601,20100,711AS30-SG,SDL AS 7.11% 2030,EQ,NSE,NSE
5147649,20108,718HP32-SG,SDL HP 7.18% 2032,EQ,NSE,NSE
5147905,20109,718BR30-SG,SDL BR 7.18% 2030,EQ,NSE,NSE
5148161,20110,GREENPOWER,ORIENT GREEN POWER CO,EQ,NSE,NSE
5154305,20134,RAMKY,RAMKY INFRA,EQ,NSE,NSE
5154817,20136,732GS2030-GS,GOI LOAN  7.32% 2030,EQ,NSE,NSE
5156097,20141,BABAFP-SM,BABA FOOD PROCESSING,EQ,NSE,NSE
5157377,20146,718AS30-SG,SDL AS 7.18% 2030,EQ,NSE,NSE
5157633,20147,719AP34-SG,SDL AP 7.19% 2034,EQ,NSE,NSE
5157889,20148,69GA30-SG,SDL GA 6.9% 2030,EQ,NSE,NSE
5158657,20151,725GR2028-GS,GOI LOAN   7.25% 2028,EQ,NSE,NSE
5158913,20152,ASKAUTOLTD,ASK AUTOMOTIVE,EQ,NSE,NSE
5159425,20154,69KA30-SG,SDL KA 6.9% 2030,EQ,NSE,NSE
5159681,20155,69AS30-SG,SDL AS 6.9% 2030,EQ,NSE,NSE
5160705,20159,ARIHANTSUP,ARIHANT SUPERSTRUCT,EQ,NSE,NSE
5160961,20160,CANTABIL,CANTABIL RETAIL,EQ,NSE,NSE
5162753,20167,ROXHITECH-SM,ROX HI TECH,EQ,NSE,NSE
5163777,20171,77GA33B-SG,SDL GA 7.7% 2033,EQ,NSE,NSE
5164033,20172,77MH33A-SG,SDL MH 7.7% 2033,EQ,NSE,NSE
5164289,20173,77MH34A-SG,SDL MH 7.7% 2034,EQ,NSE,NSE
5165569,20178,AKSHARCHEM,AKSHARCHEM INDIA,EQ,NSE,NSE
5165825,20179,773UP34-SG,SDL UP 7.73% 2034,EQ,NSE,NSE
5166081,20180,773UP35-SG,SDL UP 7.73% 2035,EQ,NSE,NSE
5166593,20182,ASHOKA,ASHOKA BUILDCON,EQ,NSE,NSE
5166849,20183,772AP38-SG,SDL AP 7.72% 2038,EQ,NSE,NSE
5167105,20184,774HP38-SG,SDL HP 7.74% 2038,EQ,NSE,NSE
5168129,20188,WABAG,VA TECH WABAG,EQ,NSE,NSE
5168385,20189,773TS40-SG,SDL TS 7.73% 2040,EQ,NSE,NSE
5168641,20190,769AP42-SG,SDL AP 7.69% 2042,EQ,NSE,NSE
5170177,20196,BEDMUTHA,BEDMUTHA INDUST,EQ,NSE,NSE
5170433,20197,76JK53A-SG,SDL JK 7.6% 2053,EQ,NSE,NSE
5171969,20203,URJA,URJA GLOBAL,EQ,NSE,NSE
5174529,20213,SUNREST-SM,SUNREST LIFESCIENCE,EQ,NSE,NSE
5175809,20218,750GA30-SG,SDL GA 7.50% 2030,EQ,NSE,NSE
5176065,20219,780HR30-SG,SDL HR 7.80% 2030,EQ,NSE,NSE
5176321,20220,768UP34A-SG,SDL UP 7.68% 2034,EQ,NSE,NSE
5176577,20221,77UP35-SG,SDL UP 7.7% 2035,EQ,NSE,NSE
5176833,20222,767KA36-SG,SDL KA 7.67% 2036,EQ,NSE,NSE
5177345,20224,JWL,JUPITER WAGONS,EQ,NSE,NSE
5177601,20225,768TS37-SG,SDL TS 7.68% 2037,EQ,NSE,NSE
5177857,20226,77BR38-SG,SDL BR 7.7% 2038,EQ,NSE,NSE
5178881,20230,756JK48-SG,SDL JK 7.56% 2048,EQ,NSE,NSE
5179137,20231,766ML32-SG,SDL ML 7.66% 2032,EQ,NSE,NSE
5179649,20233,CLEDUCATE-BE,CL EDUCATE,EQ,NSE,NSE
5180929,20238,765GA33-SG,SDL GA 7.65% 2033,EQ,NSE,NSE
5181441,20240,765HR33B-SG,SDL HR 7.65% 2033,EQ,NSE,NSE
5181953,20242,OBEROIRLTY,OBEROI REALTY,EQ,NSE,NSE
5182209,20243,767NL33B-SG,SDL NL 7.67% 2033,EQ,NSE,NSE
5182465,20244,768AR33-SG,SDL AR 7.68% 2033,EQ,NSE,NSE
5185793,20257,ESILVER,EDELAMC - ESILVER,EQ,NSE,NSE
5186817,20261,IREDA,INDIAN RENEWABLE ENERGY,EQ,NSE,NSE
5190913,20277,745GJ30-SG,SDL GJ 7.45% 2030,EQ,NSE,NSE
5191169,20278,750AS30-SG,SDL AS 7.50% 2030,EQ,NSE,NSE
5191425,20279,657GJ29-SG,SDL GJ 6.57% 2029,EQ,NSE,NSE
5191681,20280,658AP30-SG,SDL AP 6.58% 2030,EQ,NSE,NSE
5193729,20288,658KA30-SG,SDL KA 6.58% 2030,EQ,NSE,NSE
5193985,20289,ROCKINGDCE-SM,ROCKINGDEALS CIRCU ECO L,EQ,NSE,NSE
5195009,20293,TATATECH,TATA TECHNOLOGIES,EQ,NSE,NSE
5195777,20296,SHAH,SHAH METACORP,EQ,NSE,NSE
5197313,20302,PRESTIGE,PRESTIGE ESTATE,EQ,NSE,NSE
5197569,20303,GANDHAR,GANDHAR OIL REFINE IND L,EQ,NSE,NSE
5199105,20309,718AP28-SG,SDL AP 7.18% 2028,EQ,NSE,NSE
5199361,20310,717HR29-SG,SDL HR 7.17% 2029,EQ,NSE,NSE
5199617,20311,718AS29-SG,SDL AS 7.18% 2029,EQ,NSE,NSE
5199873,20312,72JK29-SG,SDL JK 7.2% 2029,EQ,NSE,NSE
5200129,20313,709KA30-SG,SDL KA 7.09% 2030,EQ,NSE,NSE
5200385,20314,NRAIL,N R AGARWAL INDS,EQ,NSE,NSE
5202177,20321,SHANKARA,SHANKARA BLDG PRODUCT,EQ,NSE,NSE
5202433,20322,FEDFINA,FEDBANK FINANCIAL SER L,EQ,NSE,NSE
5202689,20323,RESPONIND,RESPONSIVE INDUSTRIES,EQ,NSE,NSE
5204225,20329,CGCL,CAPRI GLOBAL CAPITAL,EQ,NSE,NSE
5205761,20335,768TN30B-SG,SDL TN 7.68% 2030,EQ,NSE,NSE
5207553,20342,774CG31-SG,SDL CG 7.74% 2031,EQ,NSE,NSE
5208065,20344,771HR33-SG,SDL HR 7.71% 2033,EQ,NSE,NSE
5208833,20347,774RJ33-SG,SDL RJ 7.74% 2033,EQ,NSE,NSE
5209089,20348,775GA33-SG,SDL GA 7.75% 2033,EQ,NSE,NSE
5209345,20349,775UP33-SG,SDL UP 7.75% 2033,EQ,NSE,NSE
5209601,20350,773KA34-SG,SDL KA 7.73% 2034,EQ,NSE,NSE
5209857,20351,775UP34-SG,SDL UP 7.75% 2034,EQ,NSE,NSE
5210113,20352,774TS35-SG,SDL TS 7.74% 2035,EQ,NSE,NSE
5210369,20353,775HR35A-SG,SDL HR 7.75% 2035,EQ,NSE,NSE
5210625,20354,775RJ35-SG,SDL RJ 7.75% 2035,EQ,NSE,NSE
5210881,20355,777AP35-SG,SDL AP 7.77% 2035,EQ,NSE,NSE
5211137,20356,779PN36-SG,SDL PN 7.79% 2036,EQ,NSE,NSE
5211393,20357,776MP37A-SG,SDL MP 7.76% 2037,EQ,NSE,NSE
5211649,20358,720AS30-SG,SDL AS 7.20% 2030,EQ,NSE,NSE
5211905,20359,704GJ30-SG,SDL GJ 7.04% 2030,EQ,NSE,NSE
5212161,20360,779PN37-SG,SDL PN 7.79% 2037,EQ,NSE,NSE
5212417,20361,777MN38-SG,SDL MN 7.77% 2038,EQ,NSE,NSE
5212673,20362,771WB41-SG,SDL WB 7.71% 2041,EQ,NSE,NSE
5212929,20363,771WB43-SG,SDL WB 7.71% 2043,EQ,NSE,NSE
5213185,20364,771KL43-SG,SDL KL 7.71% 2043,EQ,NSE,NSE
5213441,20365,774JK43-SG,SDL JK 7.74% 2043,EQ,NSE,NSE
5213697,20366,764RJ49-SG,SDL RJ 7.64% 2049,EQ,NSE,NSE
5213953,20367,758GJ26-SG,SDL GJ 7.58% 2026,EQ,NSE,NSE
5214209,20368,765GJ29A-SG,SDL GJ 7.65% 2029,EQ,NSE,NSE
5215233,20372,FLAIR,FLAIR WRITING INDUST,EQ,NSE,NSE
5215745,20374,COALINDIA,COAL INDIA,EQ,NSE,NSE
5219841,20390,77AP29A-SG,SDL AP 7.7% 2029,EQ,NSE,NSE
5220097,20391,773AP32A-SG,SDL AP 7.73% 2032,EQ,NSE,NSE
5220353,20392,769KA33A-SG,SDL KA 7.69% 2033,EQ,NSE,NSE
5220609,20393,772HR33-SG,SDL HR 7.72% 2033,EQ,NSE,NSE
5220865,20394,774RJ33A-SG,SDL RJ 7.74% 2033,EQ,NSE,NSE
5221121,20395,778NL33-SG,SDL NL 7.78% 2033,EQ,NSE,NSE
5221377,20396,772KA35-SG,SDL KA 7.72% 2035,EQ,NSE,NSE
5221633,20397,777PN36-SG,SDL PN 7.77% 2036,EQ,NSE,NSE
5221889,20398,771AP37A-SG,SDL AP 7.71% 2037,EQ,NSE,NSE
5222145,20399,772WB37-SG,SDL WB 7.72% 2037,EQ,NSE,NSE
5222401,20400,781MZ37-SG,SDL MZ 7.81% 2037,EQ,NSE,NSE
5222657,20401,774BR38-SG,SDL BR 7.74% 2038,EQ,NSE,NSE
5222913,20402,764JK50-SG,SDL JK 7.64% 2050,EQ,NSE,NSE
5223937,20406,CBAZAAR-SM,NET AVENUE TECHNOLOGIES L,EQ,NSE,NSE
5224961,20410,MARINETRAN-SM,MARINETRANS INDIA,EQ,NSE,NSE
5225729,20413,IOLCP,IOL CHEM AND PHARMA,EQ,NSE,NSE
5226241,20415,SHEETAL-SM,SHEETAL UNIVERSAL,EQ,NSE,NSE
5229825,20429,NACLIND-BE,NACL INDUSTRIES,EQ,NSE,NSE
5234689,20448,724GR2033-GS,GOI LOAN 7.24% 2033,EQ,NSE,NSE
5235969,20453,APCL,ANJANI PORTLAND CEM,EQ,NSE,NSE
5236225,20454,GRAPHISAD-SM,GRAPHISADS,EQ,NSE,NSE
5240321,20470,767TN30-SG,SDL TN 7.67% 2030,EQ,NSE,NSE
5240833,20472,771AP31-SG,SDL AP 7.71% 2031,EQ,NSE,NSE
5241601,20475,771HR33A-SG,SDL HR 7.71% 2033,EQ,NSE,NSE
5241857,20476,774AS33A-SG,SDL AS 7.74% 2033,EQ,NSE,NSE
5242113,20477,772KA35A-SG,SDL KA 7.72% 2035,EQ,NSE,NSE
5242369,20478,771KA36-SG,SDL KA 7.71% 2036,EQ,NSE,NSE
5242625,20479,766GJ30A-SG,SDL GJ 7.66% 2030,EQ,NSE,NSE
5242881,20480,77TS38-SG,SDL TS 7.7% 2038,EQ,NSE,NSE
5243137,20481,WIPL,THE WESTERN INDIA PLY,EQ,NSE,NSE
5243393,20482,77AP38-SG,SDL AP 7.7% 2038,EQ,NSE,NSE
5243649,20483,763JK53A-SG,SDL JK 7.63% 2053,EQ,NSE,NSE
5244929,20488,ACCENTMIC-SM,ACCENT MICROCELL,EQ,NSE,NSE
5247489,20498,PRESSTONIC-SM,PRESSTONIC ENGINEERING L,EQ,NSE,NSE
5248769,20503,ASLIND-ST,ASL INDUSTRIES,EQ,NSE,NSE
5252609,20518,720AR30-SG,SDL AR 7.20% 2030,EQ,NSE,NSE
5252865,20519,724HR29-SG,SDL HR 7.24% 2029,EQ,NSE,NSE
5254913,20527,PRUDMOULI,PRUDENTIAL SUGAR CORPORAT,EQ,NSE,NSE
5255937,20531,BAJEL,BAJEL PROJECTS,EQ,NSE,NSE
5256193,20532,AXISGOLD,AXIS MF - AXIS GOLD ETF,EQ,NSE,NSE
5256705,20534,GRAVITA,GRAVITA INDIA,EQ,NSE,NSE
5258753,20542,SJLOGISTIC-SM,S J LOGISTICS (INDIA),EQ,NSE,NSE
5259777,20546,715GA30-SG,SDL GA 7.15% 2030,EQ,NSE,NSE
5260033,20547,BBNPPGOLD,BARODABNP - BBNPPGOLD,EQ,NSE,NSE
5261057,20551,DOMS,DOMS INDUSTRIES,EQ,NSE,NSE
5262337,20556,INDIASHLTR,INDIA SHELTER FIN CORP L,EQ,NSE,NSE
5263361,20560,DOLLAR,DOLLAR INDUSTRIES,EQ,NSE,NSE
5265921,20570,764AR30-SG,SDL AR 7.64% 2030,EQ,NSE,NSE
5266177,20571,764GA30-SG,SDL GA 7.64% 2030,EQ,NSE,NSE
5266433,20572,635AP27-SG,SDL AP 6.35% 2027,EQ,NSE,NSE
5266689,20573,717KA29-SG,SDL KA 7.17% 2029,EQ,NSE,NSE
5266945,20574,72AP30-SG,SDL AP 7.2% 2030,EQ,NSE,NSE
5267201,20575,721AP31-SG,SDL AP 7.21% 2031,EQ,NSE,NSE
5273089,20598,658GA30-SG,SDL GA 6.58% 2030,EQ,NSE,NSE
5273345,20599,690AP27-SG,SDL AP 6.90% 2027,EQ,NSE,NSE
5273601,20600,670AP26-SG,SDL AP 6.70% 2026,EQ,NSE,NSE
5273857,20601,644GJ29-SG,SDL GJ 6.44% 2029,EQ,NSE,NSE
5274369,20603,SHREEOSFM-SM,SHREE OSFM E-MOBILITY,EQ,NSE,NSE
5275393,20607,INOXINDIA,INOX INDIA,EQ,NSE,NSE
5277697,20616,SUPERHOUSE,SUPERHOUSE,EQ,NSE,NSE
5278977,20621,PENIND,PENNAR INDUSTRIES,EQ,NSE,NSE
5284353,20642,JINDWORLD,JINDAL WORLDWIDE,EQ,NSE,NSE
5287169,20653,655AS30-SG,SDL AS 6.55% 2030,EQ,NSE,NSE
5287425,20654,65AP30-SG,SDL AP 6.5% 2030,EQ,NSE,NSE
5290497,20666,656AP31-SG,SDL AP 6.56% 2031,EQ,NSE,NSE
5290753,20667,714GA30-SG,SDL GA 7.14% 2030,EQ,NSE,NSE
5298177,20696,718GJ30-SG,SDL GJ 7.18% 2030,EQ,NSE,NSE
5298689,20698,SCHAND,S CHAND AND COMPANY,EQ,NSE,NSE
5304833,20722,754AS28A-SG,SDL AS 7.54% 2028,EQ,NSE,NSE
5305345,20724,755GJ31-SG,SDL GJ 7.55% 2031,EQ,NSE,NSE
5307137,20731,763ML32-SG,SDL ML 7.63% 2032,EQ,NSE,NSE
5307393,20732,762UP33-SG,SDL UP 7.62% 2033,EQ,NSE,NSE
5307649,20733,763GA33-SG,SDL GA 7.63% 2033,EQ,NSE,NSE
5307905,20734,763AR33-SG,SDL AR 7.63% 2033,EQ,NSE,NSE
5308161,20735,762UP34-SG,SDL UP 7.62% 2034,EQ,NSE,NSE
5308673,20737,706AP30-SG,SDL AP 7.06% 2030,EQ,NSE,NSE
5308929,20738,765HP35-SG,SDL HP 7.65% 2035,EQ,NSE,NSE
5309185,20739,762KL38-SG,SDL KL 7.62% 2038,EQ,NSE,NSE
5309441,20740,76KA38-SG,SDL KA 7.6% 2038,EQ,NSE,NSE
5309697,20741,763BR38-SG,SDL BR 7.63% 2038,EQ,NSE,NSE
5309953,20742,761HP38-SG,SDL HP 7.61% 2038,EQ,NSE,NSE
5310209,20743,763WB38-SG,SDL WB 7.63% 2038,EQ,NSE,NSE
5310465,20744,764KA39-SG,SDL KA 7.64% 2039,EQ,NSE,NSE
5310721,20745,758TS41-SG,SDL TS 7.58% 2041,EQ,NSE,NSE
5310977,20746,771JK48-SG,SDL JK 7.71% 2048,EQ,NSE,NSE
5314561,20760,RPPINFRA,R.P.P INFRA PROJECTS,EQ,NSE,NSE
5317633,20772,715AP31-SG,SDL AP 7.15% 2031,EQ,NSE,NSE
5317889,20773,715AP32-SG,SDL AP 7.15% 2032,EQ,NSE,NSE
5318145,20774,705AS30-SG,SDL AS 7.05% 2030,EQ,NSE,NSE
5318401,20775,712HR40-SG,SDL HR 7.12% 2040,EQ,NSE,NSE
5319169,20778,JAMNAAUTO,JAMNA AUTO IND,EQ,NSE,NSE
5321729,20788,MOTISONS,MOTISONS JEWELLERS,EQ,NSE,NSE
5323265,20794,SUMEETINDS-BE,SUMEET IND,EQ,NSE,NSE
5323777,20796,707JK30-SG,SDL JK 7.07% 2030,EQ,NSE,NSE
5324033,20797,708KA31-SG,SDL KA 7.08% 2031,EQ,NSE,NSE
5324545,20799,BHAGYANGR-BE,BHAGYANAGAR INDIA,EQ,NSE,NSE
5329153,20817,IRBINVIT-IV,IRB INVIT FUND,EQ,NSE,NSE
5330433,20822,SURAJEST,SURAJ ESTATE DEVELOPERS L,EQ,NSE,NSE
5331201,20825,HUDCO,HSG & URBAN DEV CORPN,EQ,NSE,NSE
5332481,20830,MOIL,MOIL,EQ,NSE,NSE
5332737,20831,MUTHOOTMF,MUTHOOT MICROFIN,EQ,NSE,NSE
5336065,20844,72HP35-SG,SDL HP 7.2% 2035,EQ,NSE,NSE
5336321,20845,716KA30-SG,SDL KA 7.16% 2030,EQ,NSE,NSE
5336577,20846,717HP30-SG,SDL HP 7.17% 2030,EQ,NSE,NSE
5337345,20849,717HR30-SG,SDL HR 7.17% 2030,EQ,NSE,NSE
5337601,20850,722AS30-SG,SDL AS 7.22% 2030,EQ,NSE,NSE
5337857,20851,702AS30-SG,SDL AS 7.02% 2030,EQ,NSE,NSE
5338113,20852,ZEELEARN,ZEE LEARN,EQ,NSE,NSE
5338625,20854,HAPPYFORGE,HAPPY FORGINGS,EQ,NSE,NSE
5339649,20858,695HP34-SG,SDL HP 6.95% 2034,EQ,NSE,NSE
5339905,20859,695HP33-SG,SDL HP 6.95% 2033,EQ,NSE,NSE
5340161,20860,696HR40-SG,SDL HR 6.96% 2040,EQ,NSE,NSE
5340417,20861,699AR30-SG,SDL AR 6.99% 2030,EQ,NSE,NSE
5340673,20862,699GA30-SG,SDL GA 6.99% 2030,EQ,NSE,NSE
5340929,20863,702AP30-SG,SDL AP 7.02% 2030,EQ,NSE,NSE
5341185,20864,697KA28-SG,SDL KA 6.97% 2028,EQ,NSE,NSE
5343745,20874,RBZJEWEL,RBZ JEWELLERS,EQ,NSE,NSE
5344513,20877,PSPPROJECT,PSP PROJECTS,EQ,NSE,NSE
5344769,20878,MUFTI,CREDO BRANDS MARKETING L,EQ,NSE,NSE
5350145,20899,EFORCE-SM,ELECTRO FORCE (INDIA),EQ,NSE,NSE
5351681,20905,AZAD,AZAD ENGINEERING,EQ,NSE,NSE
